TechID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,Availability,Final_Year,HybridFlag,spec_energ_consump,spec_energ_electric,noise_class,PurchasePrice,ExpectedLifeFactor,Capacity,AveEconLife,SecondHandImportFlag,note
5691,1,5,27,13,13,2,2035,2040,0,132.15,,2,30000,1,2.5,10,0,
5692,1,5,27,13,13,2,2040,2045,0,113.48,,2,30000,1,2.5,10,0,
5693,1,5,27,13,13,2,2045,,0,97.45,,2,30000,1,2.5,10,0,
5800,1,5,28,1,3,2,1994,1998,0,16.37,,0,21000,1,2.5,10,0,
5801,1,5,28,1,4,2,1998,2001,0,15.65,,0,21000,1,2.5,10,0,
5802,1,5,28,1,5,2,2001,2005,0,14.10,,0,21000,1,2.5,10,0,
5803,1,5,28,1,6,2,2005,2009,0,12.08,,0,21000,1,2.5,10,0,
5804,1,5,28,1,14,2,2009,2015,0,9.43,,0,21000,1,2.5,10,0,
5805,1,5,28,1,15,2,2015,2020,0,8.69,,0,21000,1,2.5,10,0,
5806,1,5,28,1,16,2,2020,2025,0,8.06,,0,21000,1,2.5,10,0,
5807,1,5,28,1,17,2,2025,2030,0,7.48,,0,21000,1,2.5,10,0,
5808,1,5,28,1,18,2,2030,2035,0,6.93,,0,21000,1,2.5,10,0,
5809,1,5,28,1,19,2,2035,2040,0,6.43,,0,21000,1,2.5,10,0,
5810,1,5,28,1,20,2,2040,2045,0,5.96,,0,21000,1,2.5,10,0,
5811,1,5,28,1,21,2,2045,,0,5.53,,0,21000,1,2.5,10,0,
5812,1,5,28,2,3,2,1994,1998,0,13.19,,0,22000,1,2.5,10,0,
5813,1,5,28,2,4,2,1998,2001,0,12.21,,0,22000,1,2.5,10,0,
5814,1,5,28,2,5,2,2001,2005,0,11.11,,0,22000,1,2.5,10,0,
5815,1,5,28,2,6,2,2005,2009,0,10.45,,0,22000,1,2.5,10,0,
5816,1,5,28,2,14,2,2009,2015,0,9.20,,0,22000,1,2.5,10,0,
5817,1,5,28,2,15,2,2015,2020,0,8.48,,0,22000,1,2.5,10,0,
5818,1,5,28,2,16,2,2020,2025,0,7.87,,0,22000,1,2.5,10,0,
5819,1,5,28,2,17,2,2025,2030,0,7.30,,0,22000,1,2.5,10,0,
5820,1,5,28,2,18,2,2030,2035,0,6.77,,0,22000,1,2.5,10,0,
5821,1,5,28,2,19,2,2035,2040,0,6.28,,0,22000,1,2.5,10,0,
5822,1,5,28,2,20,2,2040,2045,0,5.82,,0,22000,1,2.5,10,0,
5823,1,5,28,2,21,2,2045,,0,5.40,,0,22000,1,2.5,10,0,
5824,1,5,28,2,6,2,2005,2009,1,7.27,,1,33000,1,2.5,10,0,
5825,1,5,28,2,14,2,2009,2015,1,6.44,,1,28600,1,2.5,10,0,
5826,1,5,28,2,15,2,2015,2020,1,5.94,,1,26400,1,2.5,10,0,
5827,1,5,28,2,16,2,2020,2025,1,5.51,,1,24200,1,2.5,10,0,
5828,1,5,28,2,17,2,2025,2030,1,5.11,,1,23000,1,2.5,10,0,
5829,1,5,28,2,18,2,2030,2035,1,4.74,,1,23000,1,2.5,10,0,
5830,1,5,28,2,19,2,2035,2040,1,4.39,,1,23000,1,2.5,10,0,
5831,1,5,28,2,20,2,2040,2045,1,4.07,,1,23000,1,2.5,10,0,
5832,1,5,28,2,21,2,2045,,1,3.78,,1,23000,1,2.5,10,0,
5833,1,5,28,2,14,2,2009,2015,2,5.60,46.99,1,30000,1,2.5,10,0,
5834,1,5,28,2,15,2,2015,2020,2,5.26,42.91,1,28600,1,2.5,10,0,
5835,1,5,28,2,16,2,2020,2025,2,4.88,39.79,1,26400,1,2.5,10,0,
5836,1,5,28,2,17,2,2025,2030,2,4.52,36.89,1,25300,1,2.5,10,0,
5837,1,5,28,2,18,2,2030,2035,2,4.19,34.21,1,24000,1,2.5,10,0,
5838,1,5,28,2,19,2,2035,2040,2,3.89,31.72,1,24000,1,2.5,10,0,
5839,1,5,28,2,20,2,2040,2045,2,3.61,29.41,1,24000,1,2.5,10,0,
5840,1,5,28,2,21,2,2045,,2,3.39,27.27,1,24000,1,2.5,10,0,
5841,1,5,28,5,5,2,2001,2005,0,22.98,,0,24200,1,2.5,10,0,
5842,1,5,28,5,6,2,2005,2009,0,15.22,,0,25300,1,2.5,10,0,
5843,1,5,28,5,14,2,2009,2015,0,14.24,,0,24200,1,2.5,10,0,
5844,1,5,28,5,15,2,2015,2020,0,13.00,,0,23980,1,2.5,10,0,
5845,1,5,28,5,16,2,2020,2025,0,12.06,,0,23760,1,2.5,10,0,
5846,1,5,28,5,17,2,2025,2030,0,11.18,,0,23540,1,2.5,10,0,
5847,1,5,28,5,18,2,2030,2035,0,10.36,,0,23320,1,2.5,10,0,
5848,1,5,28,5,19,2,2035,2040,0,9.61,,0,23100,1,2.5,10,0,
5849,1,5,28,5,20,2,2040,2045,0,8.91,,0,23100,1,2.5,10,0,
5850,1,5,28,5,21,2,2045,,0,8.26,,0,23100,1,2.5,10,0,
5851,1,5,28,7,6,2,2005,2009,0,13.11,,0,24200,1,2.5,10,0,
5852,1,5,28,7,14,2,2009,2015,0,10.30,,0,24200,1,2.5,10,0,
5853,1,5,28,7,15,2,2015,2020,0,8.64,,0,24200,1,2.5,10,0,
5854,1,5,28,7,16,2,2020,2025,0,8.01,,0,24200,1,2.5,10,0,
5855,1,5,28,7,17,2,2025,2030,0,7.43,,0,24200,1,2.5,10,0,
5856,1,5,28,7,18,2,2030,2035,0,6.88,,0,24200,1,2.5,10,0,
5857,1,5,28,7,19,2,2035,2040,0,6.38,,0,24200,1,2.5,10,0,
5858,1,5,28,7,20,2,2040,2045,0,5.92,,0,24200,1,2.5,10,0,
5859,1,5,28,7,21,2,2045,,0,5.49,,0,24200,1,2.5,10,0,
5860,1,5,28,8,6,2,2005,2009,0,12.21,,0,24200,1,2.5,10,0,
5861,1,5,28,8,14,2,2009,2015,0,10.77,,0,24200,1,2.5,10,0,
5862,1,5,28,8,15,2,2015,2020,0,8.30,,0,23100,1,2.5,10,0,
5863,1,5,28,8,16,2,2020,2025,0,7.70,,0,23100,1,2.5,10,0,
5864,1,5,28,8,17,2,2025,2030,0,7.14,,0,23100,1,2.5,10,0,
5865,1,5,28,8,18,2,2030,2035,0,6.62,,0,23100,1,2.5,10,0,
5866,1,5,28,8,19,2,2035,2040,0,6.14,,0,23100,1,2.5,10,0,
5867,1,5,28,8,20,2,2040,2045,0,5.69,,0,23100,1,2.5,10,0,
5868,1,5,28,8,21,2,2045,,0,5.27,,0,23100,1,2.5,10,0,
5869,1,5,28,10,6,2,2005,2009,0,46.29,,0,26400,1,2.5,10,0,
5870,1,5,28,10,14,2,2009,2015,0,43.32,,0,25300,1,2.5,10,0,
5871,1,5,28,10,15,2,2015,2020,0,39.55,,0,24200,1,2.5,10,0,
5872,1,5,28,10,16,2,2020,2025,0,36.67,,0,23980,1,2.5,10,0,
5873,1,5,28,10,17,2,2025,2030,0,34.00,,0,23760,1,2.5,10,0,
5874,1,5,28,10,18,2,2030,2035,0,31.53,,0,23540,1,2.5,10,0,
5875,1,5,28,10,19,2,2035,2040,0,29.23,,0,23320,1,2.5,10,0,
5876,1,5,28,10,20,2,2040,2045,0,27.11,,0,23100,1,2.5,10,0,
5877,1,5,28,10,21,2,2045,,0,25.13,,0,23100,1,2.5,10,0,
5878,1,5,28,12,5,2,2001,2005,0,56.15,,2,44000,1,2.5,10,0,
5879,1,5,28,12,6,2,2005,2009,0,47.69,,2,40000,1,2.5,10,0,
5880,1,5,28,12,14,2,2009,2015,0,41.88,,2,35000,1,2.5,10,0,
5881,1,5,28,12,15,2,2015,2020,0,38.25,,2,30000,1,2.5,10,0,
5882,1,5,28,12,16,2,2020,2025,0,35.47,,2,26000,1,2.5,10,0,
5883,1,5,28,12,17,2,2025,2030,0,32.88,,2,25000,1,2.5,10,0,
5884,1,5,28,12,18,2,2030,2035,0,30.49,,2,24000,1,2.5,10,0,
5885,1,5,28,12,19,2,2035,2040,0,28.27,,2,23000,1,2.5,10,0,
5886,1,5,28,12,20,2,2040,2045,0,26.21,,2,22000,1,2.5,10,0,
5887,1,5,28,12,21,2,2045,,0,24.31,,2,22000,1,2.5,10,0,
5888,1,5,28,13,13,2,2020,2025,0,208.68,,2,40000,1,2.5,10,0,
5889,1,5,28,13,13,2,2025,2030,0,179.20,,2,35000,1,2.5,10,0,
5890,1,5,28,13,13,2,2030,2035,0,153.89,,2,30000,1,2.5,10,0,
5891,1,5,28,13,13,2,2035,2040,0,132.15,,2,30000,1,2.5,10,0,
5892,1,5,28,13,13,2,2040,2045,0,113.48,,2,30000,1,2.5,10,0,
5893,1,5,28,13,13,2,2045,,0,97.45,,2,30000,1,2.5,10,0,
9070,1,3,1,1,1,1,1988,1999,0,8.36,,0,4000,1,5,12,1,
9080,1,3,1,1,14,1,2017,2022,0,7.31,,1,4000,1,5,12,1,
9081,1,3,1,1,15,1,2023,2027,0,6.71,,1,4000,1,5,12,1,
9082,1,3,1,1,16,1,2028,2032,0,6.23,,1,4000,1,5,12,1,
9083,1,3,1,1,17,1,2033,2037,0,5.77,,1,4000,1,5,12,1,
9084,1,3,1,1,18,1,2038,2042,0,5.35,,1,4000,1,5,12,1,
9085,1,3,1,1,19,1,2043,2047,0,4.96,,1,4000,1,5,12,1,
9086,1,3,1,1,20,1,2048,2052,0,4.60,,1,4000,1,5,12,1,
9087,1,3,1,1,21,1,2053,,0,4.27,,1,4000,1,5,12,1,
9090,1,3,1,1,3,1,2000,2003,0,7.65,,0,4000,1,5,12,1,
9091,1,3,1,1,14,1,2017,2022,2,3.48,11.10,1,8000,1,5,12,1,
9092,1,3,1,1,15,1,2023,2027,2,3.24,10.14,1,7000,1,5,12,1,
9093,1,3,1,1,16,1,2028,2032,2,3.00,9.40,1,6000,1,5,12,1,
9094,1,3,1,1,17,1,2033,2037,2,2.79,8.72,1,5000,1,5,12,1,
9095,1,3,1,1,18,1,2038,2042,2,2.58,8.08,1,4800,1,5,12,1,
9096,1,3,1,1,19,1,2043,2047,2,2.40,7.49,1,4800,1,5,12,1,
9097,1,3,1,1,20,1,2048,2052,2,2.22,6.95,1,4800,1,5,12,1,
9098,1,3,1,1,21,1,2053,,2,2.09,6.44,1,4800,1,5,12,1,
9100,1,3,1,1,4,1,2004,2007,0,8.12,,1,4000,1,5,12,1,
9110,1,3,1,1,5,1,2008,2012,0,8.15,,1,4000,1,5,12,1,
9120,1,3,1,1,6,1,2013,2016,0,7.75,,1,4000,1,5,12,1,
9130,1,3,2,1,1,1,1988,1999,0,9.42,,0,6000,1,5,12,1,
9140,1,3,2,1,14,1,2017,2022,0,8.35,,1,6000,1,5,12,1,
9150,1,3,2,1,3,1,2000,2003,0,8.87,,0,6000,1,5,12,1,
9160,1,3,2,1,4,1,2004,2007,0,9.45,,0,6000,1,5,12,1,
9161,1,3,2,1,14,1,2017,2022,2,4.01,22.43,1,10000,1,5,12,1,
9162,1,3,2,1,15,1,2023,2027,2,3.74,20.49,1,9000,1,5,12,1,
9163,1,3,2,1,16,1,2028,2032,2,3.47,19.00,1,8000,1,5,12,1,
9164,1,3,2,1,17,1,2033,2037,2,3.22,17.62,1,7200,1,5,12,1,
9165,1,3,2,1,18,1,2038,2042,2,2.98,16.33,1,7200,1,5,12,1,
9166,1,3,2,1,19,1,2043,2047,2,2.77,15.14,1,7200,1,5,12,1,
9167,1,3,2,1,20,1,2048,2052,2,2.57,14.04,1,7200,1,5,12,1,
9168,1,3,2,1,21,1,2053,,2,2.41,13.02,1,7200,1,5,12,1,
9170,1,3,2,1,5,1,2008,2012,0,9.49,,1,6000,1,5,12,1,
9171,1,3,2,1,15,1,2023,2027,0,7.67,,1,6000,1,5,12,1,
9172,1,3,2,1,16,1,2028,2032,0,7.12,,1,6000,1,5,12,1,
9173,1,3,2,1,17,1,2033,2037,0,6.60,,1,6000,1,5,12,1,
9174,1,3,2,1,18,1,2038,2042,0,6.12,,1,6000,1,5,12,1,
9175,1,3,2,1,19,1,2043,2047,0,5.67,,1,6000,1,5,12,1,
9176,1,3,2,1,20,1,2048,2052,0,5.26,,1,6000,1,5,12,1,
9177,1,3,2,1,21,1,2053,,0,4.88,,1,6000,1,5,12,1,
9181,1,3,2,1,6,1,2013,2016,0,8.86,,1,6000,1,5,12,1,
9190,1,3,3,1,1,1,1988,1999,0,10.50,,0,8800,1,5,12,1,
9191,1,3,3,1,14,1,2017,2022,2,4.99,30.00,1,13000,1,5,12,1,
9192,1,3,3,1,15,1,2023,2027,2,4.66,28.00,1,12000,1,5,12,1,
9193,1,3,3,1,16,1,2028,2032,2,4.32,26.00,1,11000,1,5,12,1,
9194,1,3,3,1,17,1,2033,2037,2,4.01,24.00,1,10000,1,5,12,1,
9195,1,3,3,1,18,1,2038,2042,2,3.71,22.00,1,9600,1,5,12,1,
9196,1,3,3,1,19,1,2043,2047,2,3.44,20.00,1,9600,1,5,12,1,
9197,1,3,3,1,20,1,2048,2052,2,3.19,18.00,1,9600,1,5,12,1,
9198,1,3,3,1,21,1,2053,,2,3.00,16.00,1,9600,1,5,12,1,
9200,1,3,3,1,14,1,2017,2022,0,10.31,,1,8800,1,5,12,1,
9201,1,3,3,1,16,1,2028,2032,0,8.78,,1,8800,1,5,12,1,
9202,1,3,3,1,17,1,2033,2037,0,8.14,,1,8800,1,5,12,1,
9203,1,3,3,1,18,1,2038,2042,0,7.55,,1,8800,1,5,12,1,
9204,1,3,3,1,19,1,2043,2047,0,7.00,,1,8800,1,5,12,1,
9205,1,3,3,1,20,1,2048,2052,0,6.49,,1,8800,1,5,12,1,
9206,1,3,3,1,21,1,2053,,0,6.02,,1,8800,1,5,12,1,
9210,1,3,3,1,3,1,2000,2003,0,10.98,,0,8800,1,5,12,1,
9220,1,3,3,1,4,1,2004,2007,0,11.67,,0,8800,1,5,12,1,
9230,1,3,3,1,5,1,2008,2012,0,11.71,,1,8800,1,5,12,1,
9240,1,3,3,1,6,1,2013,2016,0,10.93,,1,8800,1,5,12,1,
9245,1,3,3,1,15,1,2023,2027,0,9.46,,1,8800,1,5,12,1,
9250,1,3,2,2,1,1,1988,1999,0,5.59,,0,7200,1,5,12,1,
9251,1,3,2,2,15,1,2023,2027,0,5.01,,1,6480,1,5,12,1,
9252,1,3,2,2,16,1,2028,2032,0,4.65,,1,6300,1,5,12,1,
9253,1,3,2,2,17,1,2033,2037,0,4.31,,1,6300,1,5,12,1,
9254,1,3,2,2,18,1,2038,2042,0,4.00,,1,6300,1,5,12,1,
9255,1,3,2,2,19,1,2043,2047,0,3.71,,1,6300,1,5,12,1,
9256,1,3,2,2,20,1,2048,2052,0,3.44,,1,6300,1,5,12,1,
9257,1,3,2,2,21,1,2053,,0,3.19,,1,6300,1,5,12,1,
9260,1,3,2,2,14,1,2017,2022,0,5.46,,1,6600,1,5,12,1,
9261,1,3,2,8,7,1,2003,2017,0,6.29,,1,8800,1,5,12,1,
9265,1,3,1,2,14,1,2017,2022,0,4.91,,1,4400,1,5,12,1,
9266,1,3,1,2,15,1,2023,2027,0,4.51,,1,4320,1,5,12,1,
9267,1,3,1,2,16,1,2028,2032,0,4.19,,1,4200,1,5,12,1,
9268,1,3,1,2,17,1,2033,2037,0,3.88,,1,4200,1,5,12,1,
9269,1,3,1,2,18,1,2038,2042,0,3.60,,1,4200,1,5,12,1,
9270,1,3,2,2,3,1,2000,2003,0,5.83,,0,7200,1,5,12,1,
9271,1,3,1,2,19,1,2043,2047,0,3.34,,1,4200,1,5,12,1,
9272,1,3,1,2,20,1,2048,2052,0,3.09,,1,4200,1,5,12,1,
9273,1,3,1,2,21,1,2053,,0,2.87,,1,4200,1,5,12,1,
9275,1,3,1,12,6,1,2013,2016,0,11.79,,2,10000,1,5,12,1,
9276,1,3,1,12,14,1,2017,2022,0,11.10,,2,9200,1,5,12,1,
9277,1,3,1,13,13,1,2028,2037,0,26.08,,2,16000,1,5,12,1,
9278,1,3,1,13,13,1,2038,,0,20.25,,2,12000,1,5,12,1,
9280,1,3,2,2,4,1,2004,2007,0,5.87,,0,7200,1,5,12,1,
9290,1,3,2,2,5,1,2008,2012,0,6.20,,0,7200,1,5,12,1,
9291,1,3,2,8,8,1,2018,2032,0,5.02,,1,8000,1,5,12,1,
9292,1,3,2,8,9,1,2033,,0,3.73,,1,7200,1,5,12,1,
9295,1,3,1,2,5,1,2008,2012,0,5.58,,1,4800,1,5,12,1,
9300,1,3,2,2,6,1,2013,2016,0,5.79,,1,6780,1,5,12,1,
9302,1,3,2,1,6,1,2013,2016,1,5.36,,2,10000,1,5,12,1,
9305,1,3,1,2,6,1,2013,2016,0,5.21,,1,4520,1,5,12,1,
9310,1,3,3,2,1,1,1988,1999,0,7.11,,0,10000,1,5,12,1,
9320,1,3,2,1,14,1,2017,2022,1,5.06,,2,8800,1,5,12,1,
9321,1,3,2,1,15,1,2023,2027,1,4.64,,2,8000,1,5,12,1,
9322,1,3,2,1,16,1,2028,2032,1,4.31,,2,7200,1,5,12,1,
9323,1,3,2,1,17,1,2033,2037,1,4.00,,2,7200,1,5,12,1,
9324,1,3,2,1,18,1,2038,2042,1,3.70,,2,7200,1,5,12,1,
9325,1,3,2,1,19,1,2043,2047,1,3.43,,2,7200,1,5,12,1,
9326,1,3,2,1,20,1,2048,2052,1,3.18,,2,7200,1,5,12,1,
9327,1,3,2,1,21,1,2053,,1,2.95,,2,7200,1,5,12,1,
9330,1,3,3,2,3,1,2000,2003,0,7.41,,0,10000,1,5,12,1,
9340,1,3,3,2,4,1,2004,2007,0,7.33,,0,10000,1,5,12,1,
9350,1,3,3,2,5,1,2008,2012,0,7.97,,0,10000,1,5,12,1,
9351,1,3,3,8,7,1,2003,2017,0,9.26,,1,12800,1,5,12,1,
9360,1,3,3,2,6,1,2013,2016,0,7.44,,1,9944,1,5,12,1,
9361,1,3,3,8,8,1,2018,2032,0,7.47,,1,11200,1,5,12,1,
9362,1,3,3,1,6,1,2013,2016,1,6.61,,2,14000,1,5,12,1,
9363,1,3,3,2,14,1,2017,2022,0,7.01,,1,9680,1,5,12,1,
9364,1,3,1,12,15,1,2023,2027,0,10.14,,2,8000,1,5,12,1,
9365,1,3,3,13,13,1,2023,2037,0,43.47,,2,17600,1,5,12,1,
9366,1,3,3,2,15,1,2023,2027,0,6.44,,1,9504,1,5,12,1,
9367,1,3,3,2,16,1,2028,2032,0,5.98,,1,9240,1,5,12,1,
9368,1,3,3,2,17,1,2033,2037,0,5.54,,1,9240,1,5,12,1,
9369,1,3,3,2,18,1,2038,2042,0,5.14,,1,9240,1,5,12,1,
9370,1,3,3,2,19,1,2043,2047,0,4.76,,1,9240,1,5,12,1,
9371,1,3,3,2,20,1,2048,2052,0,4.42,,1,9240,1,5,12,1,
9372,1,3,3,2,21,1,2053,,0,4.10,,1,9240,1,5,12,1,
9373,1,3,3,8,9,1,2033,,0,5.54,,1,10400,1,5,12,1,
9375,1,3,1,12,16,1,2028,2032,0,9.40,,2,6400,1,5,12,1,
9376,1,3,3,13,13,1,2038,,0,29.73,,2,13200,1,5,12,1,
9377,1,3,1,12,17,1,2033,2037,0,8.72,,2,5600,1,5,12,1,
9378,1,3,2,13,13,1,2038,,0,33.75,,2,16000,1,5,12,1,
9380,1,3,1,12,18,1,2038,2042,0,8.08,,2,4800,1,5,12,1,
9381,1,3,1,12,19,1,2043,2047,0,7.49,,2,4800,1,5,12,1,
9385,1,3,3,7,6,1,2013,2016,0,14.52,,1,10400,1,5,12,1,
9386,1,3,3,7,14,1,2017,2022,0,14.63,,1,10400,1,5,12,1,
9387,1,3,3,7,15,1,2023,2027,0,12.44,,1,10000,1,5,12,1,
9388,1,3,3,7,16,1,2028,2032,0,11.54,,1,10000,1,5,12,1,
9389,1,3,3,7,17,1,2033,2037,0,10.70,,1,10000,1,5,12,1,
9390,1,3,3,7,18,1,2038,2042,0,9.92,,1,10000,1,5,12,1,
9391,1,3,3,7,19,1,2043,2047,0,9.20,,1,10000,1,5,12,1,
9392,1,3,3,7,20,1,2048,2052,0,8.53,,1,10000,1,5,12,1,
9393,1,3,3,7,21,1,2053,,0,7.91,,1,10000,1,5,12,1,
9400,1,3,3,1,14,1,2017,2022,1,6.24,,2,13000,1,5,12,1,
9401,1,3,3,1,15,1,2023,2027,1,5.73,,2,12000,1,5,12,1,
9402,1,3,3,1,16,1,2028,2032,1,5.32,,2,11000,1,5,12,1,
9403,1,3,3,1,17,1,2033,2037,1,4.93,,2,10000,1,5,12,1,
9404,1,3,3,1,18,1,2038,2042,1,4.57,,2,9600,1,5,12,1,
9405,1,3,3,1,19,1,2043,2047,1,4.24,,2,9600,1,5,12,1,
9406,1,3,3,1,20,1,2048,2052,1,3.93,,2,9600,1,5,12,1,
9407,1,3,3,1,21,1,2053,,1,3.64,,2,9600,1,5,12,1,
9410,1,3,2,7,6,1,2013,2016,0,12.59,,1,7600,1,5,12,1,
9411,1,3,2,7,14,1,2017,2022,0,11.86,,1,7600,1,5,12,1,
9412,1,3,2,7,15,1,2023,2027,0,10.08,,1,7600,1,5,12,1,
9413,1,3,2,7,16,1,2028,2032,0,9.35,,1,7600,1,5,12,1,
9414,1,3,2,7,17,1,2033,2037,0,8.67,,1,7600,1,5,12,1,
9415,1,3,2,7,18,1,2038,2042,0,8.04,,1,7600,1,5,12,1,
9416,1,3,2,7,19,1,2043,2047,0,7.45,,1,7600,1,5,12,1,
9417,1,3,2,7,20,1,2048,2052,0,6.91,,1,7600,1,5,12,1,
9418,1,3,2,7,21,1,2053,,0,6.41,,1,7600,1,5,12,1,
9420,1,3,3,14,14,1,2017,2022,0,42.49,,1,24000,1,5,12,1,
9421,1,3,3,14,15,1,2023,2027,0,38.81,,1,24000,1,5,12,1,
9422,1,3,3,14,16,1,2028,2032,0,35.98,,1,20000,1,5,12,1,
9423,1,3,3,14,17,1,2033,2037,0,33.36,,1,16000,1,5,12,1,
9424,1,3,3,14,18,1,2038,2047,0,30.93,,1,16000,1,5,12,1,
9425,1,3,3,14,20,1,2048,,0,26.59,,1,16000,1,5,12,1,
9430,1,3,2,5,4,1,2003,2007,0,10.57,,2,8800,1,5,12,1,
9431,1,3,2,5,5,1,2008,2012,0,10.74,,2,8000,1,5,12,1,
9432,1,3,2,5,6,1,2013,2016,0,9.37,,2,7600,1,5,12,1,
9433,1,3,2,5,14,1,2017,2022,0,8.79,,2,7600,1,5,12,1,
9434,1,3,2,5,15,1,2023,2027,0,8.03,,2,7600,1,5,12,1,
9435,1,3,2,5,16,1,2028,2032,0,7.45,,2,7600,1,5,12,1,
9436,1,3,2,5,17,1,2033,2037,0,6.90,,2,7600,1,5,12,1,
9437,1,3,2,5,18,1,2038,2042,0,6.40,,2,7600,1,5,12,1,
9438,1,3,2,5,19,1,2043,2047,0,5.94,,2,7600,1,5,12,1,
9439,1,3,2,5,20,1,2048,2052,0,5.50,,2,7600,1,5,12,1,
9440,1,3,2,5,21,1,2053,,0,5.10,,2,7600,1,5,12,1,
9441,1,3,3,5,4,1,2003,2007,0,11.03,,2,10400,1,5,12,1,
9442,1,3,3,5,5,1,2008,2012,0,11.73,,2,10400,1,5,12,1,
9443,1,3,3,5,6,1,2013,2016,0,10.23,,2,10400,1,5,12,1,
9444,1,3,3,5,14,1,2017,2022,0,9.61,,2,10400,1,5,12,1,
9445,1,3,3,5,15,1,2023,2027,0,8.77,,2,10400,1,5,12,1,
9446,1,3,3,5,16,1,2028,2032,0,8.13,,2,10400,1,5,12,1,
9447,1,3,3,5,17,1,2033,2037,0,7.54,,2,10400,1,5,12,1,
9448,1,3,3,5,18,1,2038,2042,0,6.99,,2,10400,1,5,12,1,
9449,1,3,3,5,19,1,2043,2047,0,6.48,,2,10400,1,5,12,1,
9450,1,3,3,5,20,1,2048,2052,0,6.01,,2,10400,1,5,12,1,
9451,1,3,3,5,21,1,2053,,0,5.58,,2,10400,1,5,12,1,
9460,1,3,2,2,6,1,2013,2016,1,3.50,,2,11300,1,5,12,1,
9461,1,3,2,2,14,1,2017,2022,1,3.31,,2,9680,1,5,12,1,
9462,1,3,2,2,15,1,2023,2027,1,3.04,,2,8640,1,5,12,1,
9463,1,3,2,2,16,1,2028,2032,1,2.82,,2,8400,1,5,12,1,
9464,1,3,2,2,17,1,2033,2037,1,2.61,,2,8400,1,5,12,1,
9465,1,3,2,2,18,1,2038,2042,1,2.42,,2,8400,1,5,12,1,
9466,1,3,2,2,19,1,2043,2047,1,2.25,,2,8400,1,5,12,1,
9467,1,3,2,2,20,1,2048,2052,1,2.08,,2,8400,1,5,12,1,
9468,1,3,2,2,21,1,2053,,1,1.93,,2,8400,1,5,12,1,
9470,1,3,3,2,6,1,2013,2016,1,4.50,,2,15820,1,5,12,1,
9471,1,3,3,2,14,1,2017,2022,1,4.25,,2,14300,1,5,12,1,
9472,1,3,3,2,15,1,2023,2027,1,3.90,,2,12960,1,5,12,1,
9473,1,3,3,2,16,1,2028,2032,1,3.62,,2,12000,1,5,12,1,
9474,1,3,3,2,17,1,2033,2037,1,3.36,,2,12000,1,5,12,1,
9475,1,3,3,2,18,1,2038,2042,1,3.11,,2,12000,1,5,12,1,
9476,1,3,3,2,19,1,2043,2047,1,2.89,,2,12000,1,5,12,1,
9477,1,3,3,2,20,1,2048,2052,1,2.68,,2,12000,1,5,12,1,
9478,1,3,3,2,21,1,2053,,1,2.48,,2,12000,1,5,12,1,
9480,1,3,2,12,5,1,2008,2012,0,23.81,,2,16000,1,5,12,1,
9510,1,3,2,12,6,1,2013,2016,0,23.83,,2,14000,1,5,12,1,
9515,1,3,2,12,14,1,2017,2022,0,22.43,,2,12000,1,5,12,1,
9520,1,3,1,10,6,1,2013,2016,0,29.04,,1,6000,1,5,12,1,
9521,1,3,1,10,14,1,2017,2022,0,27.26,,1,5600,1,5,12,1,
9522,1,3,1,10,15,1,2023,2027,0,24.90,,1,5400,1,5,12,1,
9523,1,3,1,10,16,1,2028,2032,0,23.08,,1,5200,1,5,12,1,
9524,1,3,1,10,17,1,2033,2037,0,21.40,,1,5200,1,5,12,1,
9525,1,3,1,10,18,1,2038,2042,0,19.85,,1,5200,1,5,12,1,
9526,1,3,1,10,19,1,2043,2047,0,18.40,,1,5200,1,5,12,1,
9527,1,3,1,10,20,1,2048,2052,0,17.06,,1,5200,1,5,12,1,
9528,1,3,1,10,21,1,2053,,0,15.82,,1,5200,1,5,12,1,
9530,1,3,2,10,6,1,2013,2016,0,33.18,,1,9600,1,5,12,1,
9531,1,3,2,10,14,1,2017,2022,0,31.15,,1,8800,1,5,12,1,
9532,1,3,2,10,15,1,2023,2027,0,28.45,,1,8000,1,5,12,1,
9533,1,3,2,10,16,1,2028,2032,0,26.38,,1,8000,1,5,12,1,
9534,1,3,2,10,17,1,2033,2037,0,24.46,,1,8000,1,5,12,1,
9535,1,3,2,10,18,1,2038,2042,0,22.68,,1,8000,1,5,12,1,
9536,1,3,2,10,19,1,2043,2047,0,21.03,,1,8000,1,5,12,1,
9537,1,3,2,10,20,1,2048,2052,0,19.50,,1,8000,1,5,12,1,
9538,1,3,2,10,21,1,2053,,0,18.08,,1,8000,1,5,12,1,
9540,1,3,3,10,6,1,2013,2016,0,40.95,,1,12800,1,5,12,1,
9541,1,3,3,10,14,1,2017,2022,0,38.44,,1,12000,1,5,12,1,
9542,1,3,3,10,15,1,2023,2027,0,35.11,,1,11200,1,5,12,1,
9543,1,3,3,10,16,1,2028,2032,0,32.55,,1,10800,1,5,12,1,
9544,1,3,3,10,17,1,2033,2037,0,30.18,,1,10800,1,5,12,1,
9545,1,3,3,10,18,1,2038,2042,0,27.99,,1,10800,1,5,12,1,
9546,1,3,3,10,19,1,2043,2047,0,25.95,,1,10800,1,5,12,1,
9547,1,3,3,10,20,1,2048,2052,0,24.06,,1,10800,1,5,12,1,
